Scenario - test												
Logfile written - 11/09/2022 15:44:03												
												
Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index
18	10	Response	53	1411332	53834	1						
18	10	Response	53	1416612	59114	2						
18	10	Response	53	1421652	64154	1						
18	10	Response	53	1426852	69354	1						
18	10	Sound	n01	1428998	71500	1			71500		other	0
18	10	Picture	2-222-1-2	1487815	130318	7	5166	7	130000	5000	hit	87
18	10	Response	62	1499812	142314	1						
18	11	Sound	P1/tapping	1533313	25000	1			25000		other	0
18	11	Response	53	1534772	26459	1						
18	11	Response	53	1539572	31259	1						
18	11	Response	53	1545172	36859	1						
18	11	Response	53	1550052	41739	1						
18	11	Response	53	1555012	46699	1						
18	11	Response	53	1560212	51899	1						
18	11	Response	53	1565092	56779	1						
18	11	Response	53	1569972	61659	1						
18	11	Response	53	1575092	66779	2						
18	11	Sound	test12	1579813	71500	1			71500		other	0
18	11	Picture	3-222-1-3	1638631	130318	7	5166	7	130000	5000	hit	100
18	11	Response	62	1653252	144939	1						
18	12	Response	53	1676211	17083	1						
18	12	Sound	P1/tapping	1684128	25000	1			25000		other	0
18	12	Response	53	1685731	26603	1						
18	12	Response	53	1690451	31323	2						
18	12	Response	53	1695732	36604	2						
18	12	Response	53	1701011	41883	1						
18	12	Response	53	1706131	47003	1						
18	12	Response	53	1711011	51883	2						
18	12	Response	53	1716212	57083	1						
18	12	Response	53	1721172	62043	1						
18	12	Response	53	1729411	70283	2						
18	12	Sound	test03	1730628	71500	1			71500		other	0
18	12	Picture	3-222-1-3	1789446	130318	7	5166	7	130000	5000	hit	114
18	12	Response	62	1803812	144683	1						
18	13	Sound	P2/beat1	1834943	25000	1			25000		other	0
18	13	Sound	test04	1881443	71500	1			71500		other	0
18	13	Picture	3-213-1-3	1940261	130318	7	5166	7	130000	5000	hit	118
18	13	Response	61	1950852	140909	2						
18	14	Sound	P2/beat	1985759	25000	1			25000		other	0
18	14	Sound	f12	2032259	71500	1			71500		other	0
18	14	Picture	3-123-1-3	2091076	130318	7	5166	7	130000	5000	hit	122
18	14	Response	62	2102131	141373	2						
18	15	Sound	P2/beat	2136574	25000	1			25000		other	0
18	15	Sound	test21	2183074	71500	1			71500		other	0
18	15	Picture	2-213-2-2	2241892	130318	7	5166	7	130000	5000	incorrect	126
18	15	Response	52	2256611	145037	1						
18	16	Sound	P2/beat	2287389	25000	1			25000		other	0
18	16	Sound	test14	2333889	71500	1			71500		other	0
18	16	Picture	2-213-1-2	2392707	130318	7	5166	7	130000	5000	incorrect	130
18	16	Response	52	2407731	145341	2						
18	17	Sound	P0/none1	2438204	25000	1			25000		other	0
18	17	Sound	f08	2484704	71500	1			71500		other	0
18	17	Picture	2-121-1-2	2543522	130318	7	5166	7	130000	5000	incorrect	134
18	17	Response	51	2559491	146287	1						
18	18	Sound	P0/none	2589020	25000	1			25000		other	0
18	18	Sound	f05	2635519	71500	1			71500		other	0
18	18	Picture	3-121-1-3	2694337	130318	7	5166	7	130000	5000	hit	138
18	18	Response	62	2706771	142751	1						
18	19	Sound	P0/none	2739835	25000	1			25000		other	0
18	19	Sound	n05	2786335	71500	1			71500		other	0
18	19	Picture	2-111-2-2	2845153	130318	7	5166	7	130000	5000	hit	142
18	19	Response	61	2856050	141215	2						
18	20	Sound	P0/none	2890650	25000	1			25000		other	0
18	20	Sound	f13	2937150	71500	1			71500		other	0
18	20	Picture	2-111-1-2	2995968	130318	7	5166	7	130000	5000	incorrect	146
18	20	Response	52	3011731	146081	2						
18	21	Sound	P2/beat1	3041465	25000	1			25000		other	0
18	21	Sound	f06	3087965	71500	1			71500		other	0
18	21	Picture	3-113-1-3	3146783	130318	7	5166	7	130000	5000	hit	150
18	21	Response	61	3157810	141345	3						
18	22	Sound	P2/beat	3192281	25000	1			25000		other	0
18	22	Sound	n03	3238780	71500	1			71500		other	0
18	22	Picture	3-113-1-3	3297598	130318	7	5166	7	130000	5000	incorrect	154
18	22	Response	52	3314210	146930	1						
18	23	Sound	P2/beat	3343096	25000	1			25000		other	0
18	23	Sound	f22	3389596	71500	1			71500		other	0
18	23	Picture	2-113-2-2	3448414	130318	7	5166	7	130000	5000	incorrect	158
18	23	Response	52	3465970	147874	1						
18	24	Sound	P2/beat	3493911	25000	1			25000		other	0
18	24	Sound	test11	3540411	71500	1			71500		other	0
18	24	Picture	3-213-1-3	3599229	130318	7	5166	7	130000	5000	hit	162
18	24	Response	61	3608770	139859	1						
18	25	Sound	P2/both1	3644726	25000	1			25000		other	0
18	25	Response	53	3646611	26884	2						
18	25	Response	53	3651171	31444	2						
18	25	Response	53	3656610	36884	2						
18	25	Response	53	3662690	42964	1						
18	25	Response	53	3668211	48484	1						
18	25	Response	53	3674450	54723	2						
18	25	Response	53	3679810	60084	1						
18	25	Response	53	3685650	65924	1						
18	25	Sound	test05	3691226	71500	1			71500		other	0
18	25	Picture	3-224-1-3	3750044	130318	7	5166	7	130000	5000	hit	174
18	25	Response	62	3765570	145844	1						
18	26	Sound	P2/both	3795541	25000	1			25000		other	0
18	26	Response	53	3797570	27028	1						
18	26	Response	53	3802289	31748	2						
18	26	Response	53	3807489	36948	1						
18	26	Response	53	3814370	43828	2						
18	26	Response	53	3819169	48628	1						
18	26	Response	53	3824930	54388	1						
18	26	Response	53	3831010	60468	1						
18	26	Response	53	3836529	65988	1						
18	26	Sound	n12	3842041	71500	1			71500		other	0
18	26	Picture	2-114-2-2	3900859	130318	7	5166	7	130000	5000	hit	186
18	26	Response	61	3918850	148309	1						
18	27	Sound	P2/both	3946357	25000	1			25000		other	0
18	27	Response	53	3948930	27573	1						
18	27	Response	53	3953329	31973	2						
18	27	Response	53	3958370	37013	1						
18	27	Response	53	3964290	42933	1						
18	27	Response	53	3969650	48293	2						
18	27	Response	53	3975570	54213	2						
18	27	Response	53	3981570	60213	1						
18	27	Response	53	3987170	65813	2						
18	27	Sound	n10	3992856	71500	1			71500		other	0
18	27	Response	53	3993170	71813	2						
18	27	Picture	2-124-1-2	4051675	130318	7	5166	7	130000	5000	hit	199
18	27	Response	62	4066370	145013	1						
18	28	Sound	P2/both	4097172	25000	1			25000		other	0
18	28	Response	53	4098930	26758	2						
18	28	Response	53	4103809	31637	1						
18	28	Response	53	4108849	36677	1						
18	28	Response	53	4113809	41637	1						
18	28	Response	53	4120849	48677	2						
18	28	Response	53	4126370	54197	1						
18	28	Response	53	4132210	60037	1						
18	28	Response	53	4138049	65877	1						
18	28	Sound	test25	4143672	71500	1			71500		other	0
18	28	Response	53	4144769	72597	2						
18	28	Picture	2-214-1-2	4202490	130318	7	5166	7	130000	5000	hit	212
18	28	Response	61	4212529	140357	1						
18	29	Sound	P0/none1	4247987	25000	1			25000		other	0
18	29	Sound	f18	4294487	71500	1			71500		other	0
18	29	Picture	2-121-2-2	4353305	130318	7	5166	7	130000	5000	hit	216
18	29	Response	62	4369569	146582	1						
18	30	Sound	P0/none	4398802	25000	1			25000		other	0
18	30	Sound	test10	4445302	71500	1			71500		other	0
18	30	Picture	3-221-1-3	4504120	130318	7	5166	7	130000	5000	hit	220
18	30	Response	62	4523249	149447	1						
18	31	Sound	P0/none	4549618	25000	1			25000		other	0
18	31	Sound	test19	4596117	71500	1			71500		other	0
18	31	Picture	3-221-1-3	4654935	130318	7	5166	7	130000	5000	hit	224
18	31	Response	62	4668529	143911	1						
18	32	Sound	P0/none	4700433	25000	1			25000		other	0
18	32	Sound	test18	4746933	71500	1			71500		other	0
18	32	Picture	2-211-1-2	4805751	130318	7	5166	7	130000	5000	hit	228
18	32	Response	61	4823009	147576	1						
18	33	Sound	P1/tapping1	4851248	25000	1			25000		other	0
18	33	Response	53	4856129	29881	1						
18	33	Response	53	4865649	39400	1						
18	33	Response	53	4870529	44281	1						
18	33	Response	53	4875969	49720	2						
18	33	Response	53	4881009	54761	1						
18	33	Response	53	4886289	60041	1						
18	33	Response	53	4891489	65241	1						
18	33	Response	53	4897169	70921	1						
18	33	Sound	f11	4897748	71500	1			71500		other	0
18	33	Picture	3-122-1-3	4956566	130318	7	5166	7	130000	5000	hit	240
18	33	Response	62	4966929	140681	1						
18	34	Sound	P1/tapping	5002063	25000	1			25000		other	0
18	34	Response	53	5007009	29945	1						
18	34	Response	53	5012689	35625	1						
18	34	Response	53	5017729	40665	2						
18	34	Response	53	5023010	45946	3						
18	34	Response	53	5028049	50985	2						
18	34	Response	53	5033009	55945	1						
18	34	Response	53	5037729	60665	1						
18	34	Response	53	5042688	65625	1						
18	34	Response	53	5047570	70507	3						
18	34	Sound	n07	5048563	71500	1			71500		other	0
18	34	Picture	3-212-1-3	5107381	130318	7	5166	7	130000	5000	hit	253
18	34	Response	61	5116448	139385	1						
18	35	Response	53	5143329	15451	3						
18	35	Response	53	5148608	20730	1						
18	35	Sound	P1/tapping	5152878	25000	1			25000		other	0
18	35	Response	53	5153728	25850	1						
18	35	Response	53	5158528	30650	1						
18	35	Response	53	5163888	36010	1						
18	35	Response	53	5168848	40970	1						
18	35	Response	53	5173649	45770	1						
18	35	Response	53	5178928	51050	2						
18	35	Response	53	5183808	55930	1						
18	35	Response	53	5188608	60730	2						
18	35	Response	53	5193408	65530	1						
18	35	Response	53	5197889	70010	1						
18	35	Sound	test09	5199378	71500	1			71500		other	0
18	35	Picture	3-212-1-3	5258196	130318	7	5166	7	130000	5000	hit	269
18	35	Response	61	5270609	142730	1						
18	36	Sound	P1/tapping	5303694	25000	1			25000		other	0
18	36	Response	53	5305969	27275	2						
18	36	Response	53	5310448	31754	1						
18	36	Response	53	5315728	37034	1						
18	36	Response	53	5320848	42154	1						
18	36	Response	53	5325809	47115	3						
18	36	Response	53	5331489	52795	2						
18	36	Response	53	5336129	57435	2						
18	36	Response	53	5341089	62395	2						
18	36	Response	53	5346368	67675	1						
18	36	Sound	test22	5350194	71500	1			71500		other	0
18	36	Picture	2-222-2-2	5409012	130318	7	5166	7	130000	5000	hit	282
18	36	Response	62	5420529	141835	3						
18	37	Sound	P2/beat1	5454509	25000	1			25000		other	0
18	37	Sound	f14	5501009	71500	1			71500		other	0
18	37	Picture	2-113-2-2	5559827	130318	7	5166	7	130000	5000	incorrect	286
18	37	Response	52	5575488	145979	2						
18	38	Sound	P2/beat	5605324	25000	1			25000		other	0
18	38	Sound	test17	5651824	71500	1			71500		other	0
18	38	Picture	3-223-1-3	5710642	130318	7	5166	7	130000	5000	hit	290
18	38	Response	62	5726688	146364	2						
18	39	Sound	P2/beat	5756139	25000	1			25000		other	0
18	39	Sound	n14	5802639	71500	1			71500		other	0
18	39	Picture	2-123-2-2	5861457	130318	7	5166	7	130000	5000	hit	294
18	39	Response	62	5876208	145068	1						
18	40	Sound	P2/beat	5906955	25000	1			25000		other	0
18	40	Sound	f01	5953455	71500	1			71500		other	0
18	40	Picture	3-123-1-3	6012273	130318	7	5166	7	130000	5000	miss	0
18	41	Response	52	6033648	877	2						
18	41	Sound	P2/both1	6057770	25000	1			25000		other	0
18	41	Response	53	6059487	26717	1						
18	41	Response	53	6064367	31597	1						
18	41	Response	53	6069728	36957	2						
18	41	Response	53	6075487	42717	1						
18	41	Response	53	6081168	48397	1						
18	41	Response	53	6087648	54877	1						
18	41	Response	53	6093008	60238	1						
18	41	Response	53	6099327	66557	1						
18	41	Sound	n06	6104270	71500	1			71500		other	0
18	41	Picture	2-214-2-2	6163088	130318	7	5166	7	130000	5000	incorrect	310
18	41	Response	52	6175248	142478	1						
18	42	Sound	P2/both	6208585	25000	1			25000		other	0
18	42	Response	53	6213727	30142	1						
18	42	Response	53	6219168	35583	1						
18	42	Response	53	6224688	41103	3						
18	42	Response	53	6230927	47342	2						
18	42	Response	53	6237807	54222	1						
18	42	Response	53	6243967	60382	2						
18	42	Response	53	6249727	66142	1						
18	42	Sound	f23	6255085	71500	1			71500		other	0
18	42	Picture	3-124-1-3	6313903	130318	7	5166	7	130000	5000	incorrect	321
18	42	Response	51	6328528	144942	3						
18	43	Sound	P2/both	6359400	25000	1			25000		other	0
18	43	Response	53	6364367	29967	2						
18	43	Response	53	6369837	35437	159						
18	43	Response	53	6376047	41647	1						
18	43	Response	53	6381567	47166	1						
18	43	Response	53	6387407	53006	1						
18	43	Response	53	6393407	59007	1						
18	43	Response	53	6400047	65647	1						
18	43	Response	53	6405727	71326	1						
18	43	Sound	test02	6405901	71500	1			71500		other	0
18	43	Picture	3-214-1-3	6464718	130318	7	5166	7	130000	5000	hit	333
18	43	Response	61	6474847	140446	1						
18	44	Sound	P2/both	6510216	25000	1			25000		other	0
18	44	Response	53	6514768	29552	3						
18	44	Response	53	6521007	35791	1						
18	44	Response	53	6527247	42031	1						
18	44	Response	53	6533247	48031	1						
18	44	Response	53	6538927	53711	1						
18	44	Response	53	6544847	59631	1						
18	44	Response	53	6550768	65552	1						
18	44	Sound	test08	6556715	71500	1			71500		other	0
18	44	Picture	3-214-1-3	6615534	130318	7	5166	7	130000	5000	hit	344
18	44	Response	61	6625807	140591	1						
18	45	Sound	P0/none1	6661031	25000	1			25000		other	0
18	45	Sound	f10	6707531	71500	1			71500		other	0
18	45	Picture	3-121-1-3	6766349	130318	7	5166	7	130000	5000	hit	348
18	45	Response	62	6781328	145297	3						
18	46	Sound	P0/none	6811846	25000	1			25000		other	0
18	46	Sound	f04	6858346	71500	1			71500		other	0
18	46	Picture	3-121-1-3	6917164	130318	7	5166	7	130000	5000	hit	352
18	46	Response	62	6933407	146560	1						
18	47	Sound	P0/none	6962657	24995	1			25000		other	0
18	47	Sound	n11	7009161	71500	1			71500		other	0
18	47	Picture	3-121-2-3	7067979	130318	7	5166	7	130000	5000	hit	356
18	47	Response	62	7080367	142705	1						
18	48	Sound	P0/none	7113477	25000	1			25000		other	0
18	48	Sound	test16	7159977	71500	1			71500		other	0
18	48	Picture	2-221-1-2	7218795	130318	7	5166	7	130000	5000	miss	0
18	49	Response	52	7239887	594	1						
18	49	Sound	P2/beat1	7264292	25000	1			25000		other	0
18	49	Sound	test13	7310792	71500	1			71500		other	0
18	49	Picture	2-223-1-2	7369610	130318	7	5166	7	130000	5000	hit	364
18	49	Response	62	7381808	142515	3						
18	50	Sound	P2/beat	7415107	25000	1			25000		other	0
18	50	Sound	f21	7461607	71500	1			71500		other	0
18	50	Picture	2-113-2-2	7520425	130318	7	5166	7	130000	5000	hit	368
18	50	Response	61	7531566	141459	1						
18	51	Sound	P2/beat	7565922	25000	1			25000		other	0
18	51	Sound	n13	7612422	71500	1			71500		other	0
18	51	Picture	2-213-1-2	7671240	130318	7	5166	7	130000	5000	hit	372
18	51	Response	61	7683167	142245	3						
18	52	Sound	P2/beat	7716738	25000	1			25000		other	0
18	52	Sound	f09	7763238	71500	1			71500		other	0
18	52	Picture	3-123-1-3	7822056	130318	7	5166	7	130000	5000	hit	376
18	52	Response	62	7836446	144709	1						
18	53	Sound	P2/both1	7867553	25000	1			25000		other	0
18	53	Response	53	7872606	30053	1						
18	53	Response	53	7878686	36133	2						
18	53	Response	53	7884286	41733	1						
18	53	Response	53	7890047	47493	2						
18	53	Response	53	7896286	53733	2						
18	53	Response	53	7902606	60053	1						
18	53	Response	53	7908366	65812	1						
18	53	Sound	f07	7914053	71500	1			71500		other	0
18	53	Picture	3-114-1-3	7972871	130318	7	5166	7	130000	5000	hit	387
18	53	Response	61	7987886	145333	3						
18	54	Sound	P2/both	8018368	25000	1			25000		other	0
18	54	Response	53	8024526	31157	1						
18	54	Response	53	8030606	37237	1						
18	54	Response	53	8036206	42837	1						
18	54	Response	53	8042046	48677	2						
18	54	Response	53	8047806	54437	1						
18	54	Response	53	8053566	60197	1						
18	54	Response	53	8058526	65157	1						
18	54	Sound	test23	8064868	71500	1			71500		other	0
18	54	Picture	2-214-2-2	8123686	130318	7	5166	7	130000	5000	incorrect	398
18	54	Response	52	8136286	142917	1						
18	55	Sound	P2/both	8169183	25000	1			25000		other	0
18	55	Response	53	8175166	30982	1						
18	55	Response	53	8181007	36823	3						
18	55	Response	53	8186526	42342	3						
18	55	Response	53	8192445	48262	1						
18	55	Response	53	8198286	54102	1						
18	55	Response	53	8204285	60102	1						
18	55	Response	53	8210526	66342	1						
18	55	Sound	f03	8215684	71500	1			71500		other	0
18	55	Response	53	8216686	72502	1						
18	55	Picture	3-124-1-3	8274501	130318	7	5166	7	130000	5000	hit	410
18	55	Response	62	8287245	143062	1						
18	56	Sound	P2/both	8319999	25000	1			25000		other	0
18	56	Response	53	8325806	30807	1						
18	56	Response	53	8331486	36487	1						
18	56	Response	53	8337566	42567	2						
18	56	Response	53	8343246	48247	1						
18	56	Response	53	8348766	53767	2						
18	56	Response	53	8354286	59287	2						
18	56	Response	53	8361006	66007	1						
18	56	Sound	f20	8366499	71500	1			71500		other	0
18	56	Picture	2-114-2-2	8425317	130318	7	5166	7	130000	5000	hit	421
18	56	Response	61	8435086	140087	2						
18	57	Sound	P1/tapping1	8470814	25000	1			25000		other	0
18	57	Response	53	8476367	30552	3						
18	57	Response	53	8482045	36231	1						
18	57	Response	53	8487645	41831	1						
18	57	Response	53	8493805	47991	1						
18	57	Response	53	8499245	53431	2						
18	57	Response	53	8505325	59511	1						
18	57	Response	53	8510286	64471	3						
18	57	Sound	test01	8517314	71500	1			71500		other	0
18	57	Picture	3-222-1-3	8576132	130318	7	5166	7	130000	5000	incorrect	432
18	57	Response	51	8585885	140071	1						
18	58	Sound	P1/tapping	8621629	25000	1			25000		other	0
18	58	Response	53	8625486	28856	2						
18	58	Response	53	8631405	34776	1						
18	58	Response	53	8636845	40216	1						
18	58	Response	53	8641966	45337	3						
18	58	Response	53	8647325	50696	1						
18	58	Response	53	8653085	56456	1						
18	58	Response	53	8658285	61656	2						
18	58	Response	53	8663805	67176	1						
18	58	Sound	n04	8668129	71500	1			71500		other	0
18	58	Picture	3-212-1-3	8726947	130318	7	5166	7	130000	5000	incorrect	444
18	58	Response	52	8742686	146057	2						
18	59	Sound	P1/tapping	8772445	25000	1			25000		other	0
18	59	Response	53	8776846	29401	1						
18	59	Response	53	8782605	35160	1						
18	59	Response	53	8787965	40520	1						
18	59	Response	53	8793245	45800	1						
18	59	Response	53	8798445	51000	1						
18	59	Response	53	8803805	56360	2						
18	59	Response	53	8809485	62040	1						
18	59	Response	53	8818365	70920	1						
18	59	Sound	f19	8818945	71500	1			71500		other	0
18	59	Picture	2-122-2-2	8877762	130318	7	5166	7	130000	5000	hit	456
18	59	Response	62	8895005	147560	2						
18	60	Sound	P1/tapping	8923260	25000	1			25000		other	0
18	60	Response	53	8928365	30105	2						
18	60	Response	53	8933807	35547	3						
18	60	Response	53	8939325	41065	1						
18	60	Response	53	8944925	46665	1						
18	60	Response	53	8950445	52185	2						
18	60	Response	53	8955965	57705	1						
18	60	Response	53	8961486	63226	2						
18	60	Sound	f24	8969760	71500	1			71500		other	0
18	60	Picture	2-122-1-2	9028578	130318	7	5166	7	130000	5000	hit	467
18	60	Response	62	9042125	143865	1						
												
												
Event Type	Code	Type	Response	RT	RT Uncertainty	Time	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	
												
Sound	P2/both1	other				25160	1			25000		
Sound	test06	other				71660	1			71500		
Picture	3-224-1-3	hit	2	13655	8	130478	7	5166	7	130000	5000	
Sound	P2/both	other				175976	1			25000		
Sound	f17	other				222476	1			71500		
Picture	2-114-2-2	hit	1	10119	7	281294	7	5166	7	130000	5000	
Sound	P2/both	other				326791	1			25000		
Sound	f02	other				373291	1			71500		
Picture	3-114-2-3	hit	1	11544	7	432109	7	5166	7	130000	5000	
Sound	P2/both	other				477606	1			25000		
Sound	n09	other				524106	1			71500		
Picture	2-214-2-2	hit	1	12089	7	582924	7	5166	7	130000	5000	
Sound	P0/none1	other				628421	1			25000		
Sound	test15	other				674921	1			71500		
Picture	2-211-1-2	hit	1	12474	7	733739	7	5166	7	130000	5000	
Sound	P0/none	other				779237	1			25000		
Sound	test07	other				825737	1			71500		
Picture	3-221-1-3	hit	2	17258	7	884555	7	5166	7	130000	5000	
Sound	P0/none	other				930052	1			25000		
Sound	f16	other				976552	1			71500		
Picture	2-121-1-2	hit	2	12683	7	1035370	7	5166	7	130000	5000	
Sound	P0/none	other				1080867	1			25000		
Sound	f15	other				1127367	1			71500		
Picture	2-111-2-2	hit	1	10747	7	1186185	7	5166	7	130000	5000	
Sound	P1/tapping1	other				1231682	1			25000		
Sound	test24	other				1278182	1			71500		
Picture	2-212-2-2	hit	1	11532	7	1337000	7	5166	7	130000	5000	
Sound	P1/tapping	other				1382498	1			25000		
Sound	n01	other				1428998	1			71500		
Picture	2-222-1-2	hit	2	11996	7	1487815	7	5166	7	130000	5000	
Sound	P1/tapping	other				1533313	1			25000		
Sound	test12	other				1579813	1			71500		
Picture	3-222-1-3	hit	2	14621	7	1638631	7	5166	7	130000	5000	
Sound	P1/tapping	other				1684128	1			25000		
Sound	test03	other				1730628	1			71500		
Picture	3-222-1-3	hit	2	14366	7	1789446	7	5166	7	130000	5000	
Sound	P2/beat1	other				1834943	1			25000		
Sound	test04	other				1881443	1			71500		
Picture	3-213-1-3	hit	1	10591	8	1940261	7	5166	7	130000	5000	
Sound	P2/beat	other				1985759	1			25000		
Sound	f12	other				2032259	1			71500		
Picture	3-123-1-3	hit	2	11055	8	2091076	7	5166	7	130000	5000	
Sound	P2/beat	other				2136574	1			25000		
Sound	test21	other				2183074	1			71500		
Picture	2-213-2-2	incorrect	2	14719	7	2241892	7	5166	7	130000	5000	
Sound	P2/beat	other				2287389	1			25000		
Sound	test14	other				2333889	1			71500		
Picture	2-213-1-2	incorrect	2	15024	8	2392707	7	5166	7	130000	5000	
Sound	P0/none1	other				2438204	1			25000		
Sound	f08	other				2484704	1			71500		
Picture	2-121-1-2	incorrect	1	15969	7	2543522	7	5166	7	130000	5000	
Sound	P0/none	other				2589020	1			25000		
Sound	f05	other				2635519	1			71500		
Picture	3-121-1-3	hit	2	12433	7	2694337	7	5166	7	130000	5000	
Sound	P0/none	other				2739835	1			25000		
Sound	n05	other				2786335	1			71500		
Picture	2-111-2-2	hit	1	10898	8	2845153	7	5166	7	130000	5000	
Sound	P0/none	other				2890650	1			25000		
Sound	f13	other				2937150	1			71500		
Picture	2-111-1-2	incorrect	2	15763	8	2995968	7	5166	7	130000	5000	
Sound	P2/beat1	other				3041465	1			25000		
Sound	f06	other				3087965	1			71500		
Picture	3-113-1-3	hit	1	11027	9	3146783	7	5166	7	130000	5000	
Sound	P2/beat	other				3192281	1			25000		
Sound	n03	other				3238780	1			71500		
Picture	3-113-1-3	incorrect	2	16612	7	3297598	7	5166	7	130000	5000	
Sound	P2/beat	other				3343096	1			25000		
Sound	f22	other				3389596	1			71500		
Picture	2-113-2-2	incorrect	2	17557	7	3448414	7	5166	7	130000	5000	
Sound	P2/beat	other				3493911	1			25000		
Sound	test11	other				3540411	1			71500		
Picture	3-213-1-3	hit	1	9541	7	3599229	7	5166	7	130000	5000	
Sound	P2/both1	other				3644726	1			25000		
Sound	test05	other				3691226	1			71500		
Picture	3-224-1-3	hit	2	15526	7	3750044	7	5166	7	130000	5000	
Sound	P2/both	other				3795541	1			25000		
Sound	n12	other				3842041	1			71500		
Picture	2-114-2-2	hit	1	17991	7	3900859	7	5166	7	130000	5000	
Sound	P2/both	other				3946357	1			25000		
Sound	n10	other				3992856	1			71500		
Picture	2-124-1-2	hit	2	14695	7	4051675	7	5166	7	130000	5000	
Sound	P2/both	other				4097172	1			25000		
Sound	test25	other				4143672	1			71500		
Picture	2-214-1-2	hit	1	10040	7	4202490	7	5166	7	130000	5000	
Sound	P0/none1	other				4247987	1			25000		
Sound	f18	other				4294487	1			71500		
Picture	2-121-2-2	hit	2	16264	7	4353305	7	5166	7	130000	5000	
Sound	P0/none	other				4398802	1			25000		
Sound	test10	other				4445302	1			71500		
Picture	3-221-1-3	hit	2	19129	7	4504120	7	5166	7	130000	5000	
Sound	P0/none	other				4549618	1			25000		
